c5_sources,entity1,entity2,weight,relations,rows
19790427100619I,ENGINE,HYDRAULIC PUMP WAS SHUT DOWN,1,HAS CAUSE,336
19790427100619I,ENGINE,EMERGENCY PROCEDURES NOT FOLLOWED,1,HAS EFFECT,336
19790625015009A,ENGINE,TWO & ONE HALF QUARTS,1,TIME PERIOD,346
19790513026659I,ENGINE,MINOR OIL LEAK,1,HAS EFFECT,349
19790602009889A,ENGINE,AIRCRAFT COMPONENT,1,INSTANCE OF,357
19790703018439I,ENGINE,TAKE-OFF,1,HAS CAUSE,368
19790813023739A,ENGINE,WATER AND TRASH IN FUEL,1,HAS CAUSE,371
19790829023019A,ENGINE,SPRAY RUN,1,HAS CAUSE,378
19791017051209I,ENGINE,OBSTRUCTED FUEL VENT LINE,1,HAS CAUSE,390
19791022029739A,ENGINE,TOUCH AND GO LANDING,1,HAS CAUSE,393
19791022029739A,ENGINE,HIT TREES,1,HAS EFFECT,393
19790919027319A,ENGINE,AIRCRAFT,1,INSTANCE OF,397
19791103056779I,ENGINE,OVER RICH MIXTURE,1,HAS CAUSE,399
19791103056779I,ENGINE,UNKNOWN,1,TIME PERIOD,399
19860530030499A,NOSED OVER,PLOWED FAILED,1,HAS EFFECT,19
19980508008619A,NOSED OVER,AFTER LANDING,1,EVENT DISTANCE,47
19980508008619A,NOSED OVER,SLOPE,1,LOCATION,47
19940226003029A,NOSED OVER,LEFT FUEL CAP LEAKED,1,HAS CAUSE,85
19821117066379I,ACCESS DOOR,DOOR,1,INSTANCE OF,20
19821117066379I,ACCESS DOOR,FUSELAGE,1,LOCATION,20
19960524045629A,DOOR,WILL FLY,1,FOLLOWED BY,55
19780504031959I,DOOR,PILOT LOST CONTROL,1,HAS EFFECT,187
19780504031959I,DOOR,RAN OFF RUNWAY,1,EVENT DISTANCE,187
19790207005339I,DOOR,WAS NOT LATCHED,1,HAS EFFECT,296
19790716019189I,DOOR,RUNWAY,1,HAS EFFECT,384
19790716019189I,DOOR,AIRCRAFT,1,PART OF,384
19821117066379I,DEPRESSURIZED,STOPPED,1,HAS EFFECT,20
19810303007119A,VEERED OFF RUNWAY ON LANDING,PARKED AIRPLANE,1,HAS EFFECT,21
19810303007119A,VEERED OFF RUNWAY ON LANDING,NEWLY INSTALLED CARPETING,1,HAS CAUSE,21
19950602032329I,VEERED OFF TAXIWAY,TAXIWAY,1,LOCATION,22
19950602032329I,VEERED OFF TAXIWAY,STRUCK TAXIWAY LIGHT,1,HAS EFFECT,22
19950602032329I,STRUCK TAXIWAY LIGHT,VEERED OFF TAXIWAY,1,HAS CAUSE,22
19950602032329I,STRUCK TAXIWAY LIGHT,WAS ADVISED DAMAGED PROP,1,HAS EFFECT,22
19950602032329I,WAS ADVISED DAMAGED PROP,CONTINUED TO LIT,1,FOLLOWED BY,22
20050713014239I,RAYTHEON AIRCRAFT CO. B36TC,AIRCRAFT,1,INSTANCE OF,24
20050713014239I,RAYTHEON AIRCRAFT CO. B36TC,JULY 13, 2005,1,TIME PERIOD,24
20050713014239I,RAYTHEON AIRCRAFT CO. B36TC,1535 MST,1,TIME PERIOD,24
19781230019999I,TANKS,FUEL STARVATION,1,HAS EFFECT,257
19790703018439I,TANKS,ENGINE,1,PART OF,368
19780522035289I;19790211007509A;19790222003439A;19790318010729A;19790425024979I;19790829023019A;19860706034879A,FUEL,WATER,7,HAS EFFECT,25,191,298,305,312,352,378
19780509032859I,FUEL,FUEL SYSTEM,1,PART OF,61
19950804028629A,FUEL,SUMP,1,LOCATION,73
19770912040629A,FUEL,100 OCTANE,1,USED BY,130
19780112002729I,FUEL,WATER FOUND,1,HAS EFFECT,133
19790210002629A,FUEL,WING,1,LOCATION,311
19790210002629A,FUEL,FUSELAGE,1,LOCATION,311
19790425024979I,FUEL,LOSS,1,HAS CAUSE,352
19790622017219I,FUEL,CONTAMINATED WITH WATER,1,HAS EFFECT,354
19790609024769A;19790808027309A,FUEL,WATER IN FUEL,2,HAS EFFECT,358,382
19791022029739A,FUEL,FOUND WATER,1,HAS EFFECT,393
19790410008789A;19950804028629A,WATER,FUEL,2,HAS EFFECT,73,299
19950804028629A,WATER,SUMP,1,LOCATION,73
19770927027719A,WATER,REAR COMPTMT FLOATS,1,LOCATION,144
19770927027719A,WATER,EXCEEDED AFT CG LMT,1,HAS EFFECT,144
19790623022919A,WATER,FUEL LINES,1,HAS EFFECT,334
19840121015319I,CARBURETOR BOWL,ENGINE,1,PART OF,26
19950527014439A,CLIMBOUT,LOST CONTROL,1,FOLLOWED BY,27
19871211075169A,CLIMBOUT,SPARK PLUGS OUT OF TOLERENCE,1,HAS EFFECT,56
19910710026989A,CLIMBOUT,STALLED,1,HAS EFFECT,60
19960322013629I,GEAR,,1,LOCATION,28
19760730023679A,GEAR,MANUALLY,1,MAINTAINED BY,112
19780206006149I,GEAR,GEAR EXTENDED OK,1,INSTANCE OF,146
19780206006149I,GEAR,LANDED OK,1,HAS EFFECT,146
19780402009009I,GEAR,ROLLOUT,1,PART OF,170
19780409009699I;19790421024669I,GEAR,COLLAPSED,2,HAS EFFECT,174,321
19780409009699I,GEAR,TOUCHDOWN,1,FOLLOWED BY,174
19780814037299I,GEAR,ACTUATOR,1,PART OF,233
19780814037299I,GEAR,RETRACTED,1,HAS EFFECT,233
19780925018069I,GEAR,GEAR,1,INSTANCE OF,244
19790421024669I,GEAR,AIRCRAFT COMPONENT,1,INSTANCE OF,321
19790421024669I,GEAR,BROKEN EXTENSION CABLE,1,HAS CAUSE,321
19790929049639I,GEAR,AIRCRAFT,1,PART OF,389
19960322013629I,NOSE BLOCK,,1,LOCATION,28
19960504009509A,ROLL,-23,1,EVENT DISTANCE,29
19790812030579I,ROLL,GEAR COLLAPSED,1,HAS CAUSE,381
19790812030579I,ROLL,GEAR SWITCH,1,HAS EFFECT,381
19790812030579I,ROLL,DOWN POSITION,1,LOCATION,381
20010910029739I,-23,TAXI,1,PART OF,57
20010910029739I,-23,NOSE LANDING GEAR GREEN LIGHT WAS OUT,1,HAS CAUSE,57
20010910029739I,-23,ATTEMPTED TO SWAP LIGHTS TO VERIFY TH,1,FOLLOWED BY,57
19850418016709I,POWER FAILURE,DOING AEROBATICS,1,TIME PERIOD,31
19850418016709I,FLIGHT,FIELD,1,LOCATION,31
19751209037899A,FLIGHT,RTND SPRINGFIELD,1,FOLLOWED BY,103
19751209037899A,FLIGHT,STRONG WINDS,1,INFLUENCED BY,103
19760215007629A,FLIGHT,REC REPTD INOP,1,FOLLOWED BY,107
19760215007629A,FLIGHT,PRIOR DAY,1,TIME PERIOD,107
19780617046219I,FLIGHT,BEFORE REPAIRS WERE COMPLETED,1,TIME PERIOD,181
19780617046219I,FLIGHT,MAG FAILURE,1,HAS CAUSE,181
19780603041639I,FLIGHT,DOOR WAS CLOSED IN FLIGHT,1,FOLLOWED BY,208
19780603041639I,FLIGHT,DOOR OPEN,1,FOLLOWED BY,208
19780629034269I,FLIGHT,IFR,1,INSTANCE OF,225
19780629034269I,FLIGHT,VFR,1,FOLLOWED BY,225
19780629034269I,FLIGHT,RADIO FAILURE,1,HAS CAUSE,225
19780629034269I,FLIGHT,ATC,1,INFLUENCED BY,225
19780808049579I,FLIGHT,OIL LOSS,1,FOLLOWED BY,229
19780831038519I,FLIGHT,AFTER LANDING,1,EVENT DISTANCE,235
19780831038519I,FLIGHT,CREW NOTICED COWLING LOOSE,1,HAS CAUSE,235
19790207002459A,FUEL TANKS,WATER,1,HAS EFFECT,302
19790609024769A,FUEL TANKS,ACFT,1,PART OF,358
19780913017419I,ABORTED TAKEOFF,FRONT BAGGAGE DOOR POPPED OPEN,1,HAS CAUSE,32
19870606018859A,ABORTED TAKEOFF,GROUND LOOPED,1,FOLLOWED BY,34
19780113002859I,ABORTED TAKEOFF,UNABLE TO STOP,1,HAS EFFECT,135
19780113002859I,ABORTED TAKEOFF,STRIKING SNOW BANK,1,HAS EFFECT,135
19860514036219I,GROUND LOOPED,TAILWHEEL,1,HAS EFFECT,94
19870606018859A,MAG SWITCH,MAG,1,PART OF,34
19990714022959I,AFTER DEPARTURE,HOURS OF DARKNESS,1,TIME PERIOD,35
19990714022959I,START,RUN,1,PART OF,35
19780211006969I;19780901016759I;19790424024939I;19870319012959I,NOSE GEAR,GEAR,5,INSTANCE OF;MAINTAINED BY;PART OF,36,151,236,330
19780211006969I,NOSE GEAR,COLLAPSE,1,FOLLOWED BY,151
19780211006969I,NOSE GEAR,NOT BRACED,1,FOLLOWED BY,151
19780401007929I,NOSE GEAR,TAXIWAY,1,PART OF,171
19780401007929I,NOSE GEAR,HOLE,1,HAS EFFECT,171
19780616046129I,NOSE GEAR,COULD NOT BE FULLY EXTENDED,1,HAS EFFECT,202
19780616046129I;19790427100619I,NOSE GEAR,COLLAPSED,2,INSTANCE OF,202,336
19780616046129I,NOSE GEAR,TOUCHDOWN,1,TIME PERIOD,202
19780726036499I,NOSE GEAR,INFLATION,1,HAS CAUSE,224
19780726036499I,NOSE GEAR,CAM ADJUSTMENT,1,HAS CAUSE,224
19780901016759I,NOSE GEAR,UNABLE TO EXTEND,1,HAS EFFECT,236
19790424024939I,NOSE GEAR,COULD NOT BE EXTENDED,1,HAS EFFECT,330
20050504010229A,N160LA,SIKORSKY S-70A,1,INSTANCE OF,37
20050504010229A,N160LA,INFLIGHT,1,EVENT DISTANCE,37
20050504010229A,N160LA,APU DOOR STRUCK A MAIN ROTOR BLADE,1,HAS CAUSE,37
19890723054159I,AFTER LANDING,DETERMINED,1,FOLLOWED BY,39
19760507010379A,AFTER LANDING,MESQUITE BRUSH,1,LOCATION,109
19781108022269I,AFTER LANDING,NIGHT,1,FOLLOWED BY,253
19790309032649A,AFTER LANDING,DOOR WAS PROPERLY LATCHED,1,HAS EFFECT,313
19790609011809A,AFTER LANDING,LANDED ON AIRPORT,1,FOLLOWED BY,344
19780629034269I;19970523014439I,CARGO DOOR,AFTER TAKEOFF,2,EVENT DISTANCE;HAS EFFECT,40,225
19790309032649A,CARGO DOOR,DOOR CAME OPEN IN FLIGHT,1,HAS EFFECT,313
19970523014439I,RUNWAY CONDITIONS AT STEVEN’S VILLAGE,STEVEN’S VILLAGE,1,LOCATION,40
19970908038069A,Tired Taxi,Tiedown Chains,1,PART OF,41
19970908038069A,Tired Taxi,ROLLED,1,INSTANCE OF,41
19970908038069A,Skids,High Wind,1,HAS CAUSE,41
19781108022239I,JET BLAST,BAGGAGE CART WAS BLOWN INTO PARKED AIRCRAFT,1,HAS CAUSE,42
19790223006939I,JET BLAST,BAGGAGE CART,1,HAS EFFECT,285
19760606015529A,RELEASE,SUFFICIENT OPPORTUNITY,1,TIME PERIOD,43
19760606015529A,GLIDER,NOSE HIGH ATTITUDE,1,INSTANCE OF,43
19790609016529A,GLIDER,140 FEET,1,EVENT DISTANCE,335
19930530020029I,SEATS,AFT,1,LOCATION,45
19801230089799I,FLAT NOSE STRUT,COLLAPSED,1,HAS EFFECT,46
19780603041629I,COLLAPSED,TAKEOFF RUN,1,TIME PERIOD,197
19790421024669I,COLLAPSED,AFTER LANDING,1,TIME PERIOD,321
19980508008619A,LOST POWER,NOSED OVER,1,HAS EFFECT,47
19950804028629A,LOST POWER,LANDED HARD,1,HAS EFFECT,73
19940226003029A,LOST POWER,EN ROUTE,1,HAS CAUSE,85
19790622017219I,LOST POWER,CLIMB,1,TIME PERIOD,354
19980508008619A,FAILED TO VISUALLY CHECK FUEL,LOST POWER,1,HAS CAUSE,47
19940818022409A,LOST LEFT ENGINE,H71,1,LOCATION,48
19940818022409A,FEATHERED,BEGAN GO AROUND,1,HAS EFFECT,48
19940818022409A,BEGAN GO AROUND,BELOW VMC,1,EVENT DISTANCE,48
19920405008919A,ATTEMPTED TAKEOFF,2500 FT,1,EVENT DISTANCE,49
19920405008919A,ATTEMPTED TAKEOFF,GUSTY NORTH WIND,1,INFLUENCED BY,49
19920405008919A,ATTEMPTED TAKEOFF,HIT TREES,1,HAS CAUSE,49
19920405008919A,ATTEMPTED TAKEOFF,CRASHED,1,HAS EFFECT,49
19790222003429A,ATTEMPTED TAKEOFF,6700 FT ALTITUDE,1,TIME PERIOD,303
19790222003429A,ATTEMPTED TAKEOFF,FROST ON THE WINGS,1,HAS EFFECT,303
19790515018139A,ATTEMPTED TAKEOFF,FLIGHT CONTROLS IN LOCKED MODE,1,HAS CAUSE,332
19790515018139A,ATTEMPTED TAKEOFF,INADEQUATE PRE-FLIGHT CHECK,1,HAS CAUSE,332
19840821046409A,CRASH,ENGINE FAILURE,1,HAS CAUSE,50
19840821046409A,CRASH,AFTER TAKEOFF,1,TIME PERIOD,50
19880527016939A,CRASH,AVOIDING TREES,1,FOLLOWED BY,95
19790318010729A,CRASH,SHORT OF RWY,1,HAS CAUSE,312
19790609016529A,CRASH,AERO TOW TAKE OFF,1,HAS CAUSE,335
19790609016529A,CRASH,FORCED LANDING,1,INSTANCE OF,335
19781230020029I,ENGINE FAILURE,TOTAL ELECTRICAL FAILURE,1,FOLLOWED BY,258
19790319004969A;19791102034159A,ENGINE FAILURE,AFTER TAKEOFF,2,HAS CAUSE;TIME PERIOD,307,398
19790801021959A;19791102034159A,ENGINE FAILURE,WATER IN FUEL,2,HAS CAUSE,379,398
19950216008379I,CESSNA 207,N1549U,1,INSTANCE OF,51
19950216008379I,BETHEL AIRPORT,AFTER TAKEOFF,1,LOCATION,51
19850525020799A,TOUCHED DOWN,LONG AND BOUNCED,1,HAS EFFECT,52
19850525020799A,TOUCHED DOWN,ATTEMPTED DOWNWIND GO AROUND,1,FOLLOWED BY,52
19850525020799A,ATTEMPTED DOWNWIND GO AROUND,FULL FLAPS,1,HAS EFFECT,52
19861114075329I,ENTERED TCA,ATC COMMUNICATION,1,FOLLOWED BY,53
19960524045629A,BELLWOU MC,LANDED ON SEA ICE,1,FOLLOWED BY,55
19871211075169A,PRIMER,CITY STREET,1,LOCATION,56
19791103056779I,PRIMER,MIXTURE FULL RICH,1,HAS EFFECT,399
19750818025579A,TAXI,SFC,1,FOLLOWED BY,104
19871027060859A,ELECTRIC POWER,IFR DUAL FLIGHT,1,HAS CAUSE,58
19871027060859A,IFR DUAL FLIGHT,FORCED LANDING,1,FOLLOWED BY,58
19871027060859A,FORCED LANDING,STRUCK POWER POLE,1,HAS EFFECT,58
19780509032859I;19780904017739I;19781102023549I;19790312008529I;19790627017429I,FORCED LANDING,POWER LOSS,5,HAS CAUSE,61,237,241,320,342
19780509032859I;19790210006409I;19790312008529I;19790528028209I,FORCED LANDING,?,4,LOCATION,61,283,320,328
19780108002219I;19780110002479I;19780811037539I;19781114026859I;19790207005159I;19790210006409I;19790528028209I,FORCED LANDING,AFTER ENGINE QUIT,7,HAS CAUSE,132,134,232,254,282,283,328
19780110002479I,FORCED LANDING,WATER IN FUEL,1,HAS EFFECT,132
19780108002219I,FORCED LANDING,FOUND FROZEN WATER,1,HAS EFFECT,134
19780403009389I,FORCED LANDING,ENGINE LOST POWER,1,HAS CAUSE,173
19780403009389I,FORCED LANDING,HIGHWAY,1,LOCATION,173
19780507032369I,FORCED LANDING,OIL LEAK,1,HAS CAUSE,179
19780507032369I,FORCED LANDING,FOUND LOOSE OIL CAP,1,HAS EFFECT,179
19780811037539I,FORCED LANDING,,1,TIME PERIOD,232
19781102023549I,FORCED LANDING,FOUND WATER,1,HAS EFFECT,241
19781114026859I,FORCED LANDING,FIELD,1,LOCATION,254
19790410008789A,FORCED LANDING,ENGINE FAILURE,1,HAS CAUSE,299
19790204002289A,FORCED LANDING,ICE,1,FOLLOWED BY,306
19790520026369I,FORCED LANDING,FUEL EXHAUSTION,1,HAS CAUSE,322
19790627017429I,FORCED LANDING,FOUND WATER IN FUEL,1,HAS EFFECT,342
19870523018729A,PILOT ERROR,CANOPY,1,INFLUENCED BY,98
19871027060859A,CIRCUIT BREAKER,FOUND,1,HAS EFFECT,58
19880527016939A,FOUND,SELECTED FUEL TANK EMPTY,1,HAS EFFECT,95
19980616023109I,LOUD BANG,SPARKS AT ROTOR,1,HAS CAUSE,59
19980616023109I,ENGINE COWLING,ROTOR,1,PART OF,59
19780206006039I;19780427013859I,ENGINE COWLING,ENGINE,2,PART OF,75,148
19780206006039I;19780427013859I,ENGINE COWLING,FLIGHT,2,EVENT DISTANCE;HAS EFFECT,75,148
19980616023109I,COWL,ENGINE COWLING,1,PART OF,59
19910710026989A,STALLED,CRASHED,1,HAS EFFECT,60
19951031041599A,STALLED,DIVED INTO OCEAN,1,FOLLOWED BY,83
19790603012119A,STALLED,HIT GROUND,1,HAS EFFECT,331
19910710026989A,SEAT,SEAT TRACK,1,PART OF,60
20060621012279A,SEAT,OVERROTATE,1,HAS EFFECT,64
19780112002729I,POWER LOSS,FORCED LANDING,1,HAS EFFECT,133
19780509032859I;19781102023549I,FOUND WATER,FUEL,2,HAS CAUSE;HAS EFFECT,61,241
19780219007659I,FUEL SYSTEM,AFTER ENGINE QUIT,1,HAS EFFECT,152
19781128024449I,FUEL SYSTEM,WATER,1,HAS EFFECT,256
19790414012459I,FUEL SYSTEM,CONTAMINATED,1,HAS EFFECT,297
19790414012459I,FUEL SYSTEM,COLORLESS, ODERLESS SUBSTANCE,1,HAS CAUSE,297
19790421024749I,FUEL SYSTEM,WATER AND DEBRIS,1,HAS EFFECT,314
19800506012169A,AIRPLANE,FAILED TO REMOVE AILERON-ELEVATOR LOCK PIN,1,HAS EFFECT,62
19780626034739I,AIRPLANE,NEWLY PURCHASED,1,OWNED BY,216
19780626034739I,AIRPLANE,OUTSIDE,1,LOCATION,216
19950314029269I,N7016M,AIRCRAFT,1,INSTANCE OF,65
19950314029269I,N7016M,MARCH 14, 1995,1,TIME PERIOD,65
19950314029269I,N7016M,NEAR THE BLO,1,EVENT DISTANCE,65
19800804037399A,FUEL EXHAUSTION,IMPROPERLY SECURED VENT CAP,1,HAS CAUSE,66
19800804037399A,FUEL EXHAUSTION,EMERGENCY LANDING,1,HAS EFFECT,66
19790507025919I,FUEL EXHAUSTION,UNABLE TO RESTART ENGINE,1,HAS EFFECT,356
19790507025919I,FUEL EXHAUSTION,BOOST PUMP,1,USED BY,356
19790507025919I,FUEL EXHAUSTION,ENGINE CONTROLS,1,USED BY,356
19780106001449I,EMERGENCY LANDING,AFTER ENGINE QUIT,1,HAS CAUSE,131
19780106001449I,EMERGENCY LANDING,IMPROPER PREFLIGHT,1,HAS CAUSE,131
19780106001449I,EMERGENCY LANDING,FUEL,1,HAS CAUSE,131
19790524200519I,EMERGENCY LANDING,UNKNOWN,1,EVENT DISTANCE,338
19790904034369I,EMERGENCY LANDING,FUEL CONTAMINATED WITH WATER,1,HAS CAUSE,392
19890725041869I,ENGINE START,PILOTS SEAT,1,HAS EFFECT,68
19780617046219I,PILOTS,FLIGHT,1,USED BY,181
20030607012509A,BARTLESVILLE MUNICIPAL AIRPORT (BVO),BARTLESVILLE, OK,1,LOCATION,70
19781210024199I,WHEELS,WHEEL PANTS,1,PART OF,72
19781210024199I,WHEELS,SNOW PACKED,1,HAS EFFECT,72
19781210024199I,TOUCH AND GO LANDINGS,WHEELS LOCKED UP,1,FOLLOWED BY,72
19950804028629A,LANDED HARD,WATER,1,LOCATION,73
19950804028629A,LANDED HARD,ROUGH,1,HAS EFFECT,73
19950804028629A,DAMAGED FLOATS,LANDED HARD,1,HAS EFFECT,73
19950804028629A,LONGERON,LANDED HARD,1,HAS EFFECT,73
20070202001609A,NOTH PLATTE,NE,1,LOCATION,76
20070202001609A,IOWA CITY,IA,1,LOCATION,76
19780916024019A,TIE DOWN STRAP,LEFT SKID,1,PART OF,77
20040925025079A,FUEL CONTAMINATION,AIRFRAME,1,PART OF,79
20040925025079A,FUEL CONTAMINATION,FUEL FILTER,1,LOCATION,79
20040925025079A,FUEL CONTAMINATION,ENGINE DRIVEN FUEL PUMP FILTER,1,LOCATION,79
19961027033759A,CONNECTING ROD,STARTUP,1,TIME PERIOD,80
19961027033759A,BROKE,PORP SHAFT,1,HAS EFFECT,80
20020619014309A,N759TY,AIRCRAFT,1,INSTANCE OF,82
20020619014309A,CE-182,HOT SPRINGS, ARKANSAS,1,FOLLOWED BY,82
20020619014309A,CE-182,FAYETTEVILLE, TENNESSEE,1,FOLLOWED BY,82
20020619014309A,CE-182,ENGINE Q,1,HAS CAUSE,82
19951031041599A,REDUCED POWER,STALLED,1,HAS EFFECT,83
19951031041599A,FIRST TEST FLIGHT,STORAGE,1,FOLLOWED BY,83
19790407008559A;19850729066139I,ELEVATOR CONTROL,JAMMED,2,INSTANCE OF,84,300
19850729066139I,ELEVATOR,FIELD,1,HAS EFFECT,84
19781205041369A,ELEVATOR,GUST LOCK,1,HAS EFFECT,268
19781205041369A,ELEVATOR,EARLY PART OF CRPATH,1,TIME PERIOD,268
19781205041369A,ELEVATOR,BFR BREAK UP,1,TIME PERIOD,268
19940226003029A,LANDED ON PRIVATE STRIP,NOSED OVER,1,FOLLOWED BY,85
19940226003029A,LEFT FUEL CAP LEAKED,Prevented Gravity Fuel Flow,1,HAS EFFECT,85
19780111000459A,ACFT DISPATCHER,PILOT FORGOT TO REMOVE TIEDROPE,1,HAS CAUSE,86
20010411006739I,RPM CONTROL,PILOT,1,USED BY,87
20010411006739I,RPM CONTROL,AFTER TAKEOFF,1,FOLLOWED BY,87
19870816062719I,COPPER TUBE,LOCAL OPERATOR,1,USED BY,88
19870816062719I,COPPER TUBE,AERIAL BANNERS,1,PART OF,88
19870816062719I,COPPER TUBE,FELL THROUGH THE ROOF,1,HAS CAUSE,88
19870816062719I,ROOF,HOUSE,1,LOCATION,88
19980620030289I,MR. KADERA,FORCED TO LAND,1,HAS CAUSE,89
19980620030289I,MR. KADERA,3 MILES,1,EVENT DISTANCE,89
19980620030289I,MR. KADERA,SUNMER, IOWA,1,LOCATION,89
19990923027739A,CIERNIA GLASAIR III,HOMEBUILT,1,INSTANCE OF,90
19990923027739A,N153JC,CIERNIA GLASAIR III,1,INSTANCE OF,90
19990923027739A,SEPTEMBER 23, 1999,1900 HOURS PACIFIC DAYLIGHT TIME,1,TIME PERIOD,90
19980415037339I,NOSE BAGGAGE CARGO,WOODEN WHEEL CHOCK,1,PART OF,91
19980415037339I,NOSE BAGGAGE CARGO,JAMMED THE NOSE LANDING GEAR,1,HAS EFFECT,91
19980415037339I,JAMMED THE NOSE LANDING GEAR,FLIGHT,1,HAS CAUSE,91
19950826026019A,EXPLOSION,LOGS,1,HAS CAUSE,92
19950826026019A,EXPLOSION,PITCHED UP,1,FOLLOWED BY,92
19950826026019A,EXPLOSION,ROLLED,1,FOLLOWED BY,92
19780920018899I,EXPLOSION,ENGINE START,1,HAS CAUSE,239
19780920018899I,EXPLOSION,PILOT MISTOOK FOR BACKFIRE,1,FOLLOWED BY,239
19950826026019A,COMPRESSOR STALL,NR1 ENGINE,1,HAS CAUSE,92
19950826026019A,COMPRESSOR STALL,FAILED RELEASE LOGS,1,HAS EFFECT,92
19950826026019A,COMPRESSOR STALL,SE PROCEDURES,1,USED BY,92
20000215041409A,SKYWAY AIRLINE FLIGHT,FEBRUARY 19, 2000,1,TIME PERIOD,93
20000215041409A,SKYWAY AIRLINE FLIGHT,1825 EASTERN STANDARD TIME,1,TIME PERIOD,93
20000215041409A,BEECH 1900D,N81SK,1,INSTANCE OF,93
19860514036219I,TAILWHEEL,GROUND LOOPED,1,PART OF,94
19860514036219I,TAILWHEEL,FAR RIGHT,1,LOCATION,94
19750315005389A,TAILWHEEL,PRIOR TO TKOF,1,TIME PERIOD,100
19880527016939A,TRIP,FUEL,1,TIME PERIOD,95
19970828026989A,LOUD POP,TAKEOFF ROLL,1,HAS CAUSE,97
19970828026989A,LOUD POP,LOST RUDDER CONTROL,1,HAS CAUSE,97
19970828026989A,LOUD POP,EXITED RWY INTO CORNFIELD,1,HAS CAUSE,97
19970828026989A,LOUD POP,HAD FAILED TO LOCK THE TAILWHEEL,1,HAS CAUSE,97
19870523018729A,CANOPY,UNCONTROLLED GROUND COLLISION,1,HAS EFFECT,98
19870523018729A,CANOPY,CLIMBOUT,1,EVENT DISTANCE,98
19790513026659I,OIL,ENGINE,1,PART OF,349
19790728024469A,OIL,WRECK SIGHT,1,LOCATION,372
19751029037799A,ILS APCH,2ND ILS APCH,1,FOLLOWED BY,102
19751029037799A,LOM,WRONG FREQ,1,FOLLOWED BY,102
19751209037899A,BRAKE PEDAL,SOFT,1,HAS EFFECT,103
19750818025579A,TFC R MAIN,BROKE THROUGH ROOF,1,HAS CAUSE,104
19750818025579A,TFC R MAIN,WASHED OUT UNDERGROUND TUNNEL,1,PART OF,104
19750818025579A,WASHED OUT UNDERGROUND TUNNEL,TUNNEL,1,LOCATION,104
19750905025029A,NOSE WHEEL,ACFT,1,PART OF,105
19780319009079I,NOSE WHEEL,AFTER LIFTOFF,1,EVENT DISTANCE,166
19780319009079I,NOSE WHEEL,DROPPED OUT,1,HAS EFFECT,166
19781018032569I,NOSE WHEEL,WHEEL,1,PART OF,240
19790316009739I,NOSE WHEEL,WING,1,PART OF,288
19790316009739I,NOSE WHEEL,HOLE,1,HAS EFFECT,288
19790615016499I,NOSE WHEEL,GEAR,1,PART OF,325
19750905025029A,6 IN RUT,ACFT,1,HAS EFFECT,105
19750905025029A,6 IN RUT,TAXIWAY,1,LOCATION,105
19750923031109A,DEP,FLIGHT,1,PART OF,106
19750923031109A,DEP,KNOWN ELEC PROB,1,HAS CAUSE,106
19750923031109A,DEP,DIDNT USE EMERG GR DOWN SYS,1,FOLLOWED BY,106
19760531024959A,TURBOCHARGER,WASTE GATE DID NOT ACTUATE,1,HAS CAUSE,108
19760507010379A,LEFT ENG OIL SUPPLY,EXHAUSTED,1,HAS EFFECT,109
19760507010379A,GEAR-UP,AFTER LANDING,1,FOLLOWED BY,109
19760507010379A,DENSITY ALTITUDE,7200 FT,1,LOCATION,109
19761022033409A,PLT,WNDSHD,1,FOLLOWED BY,110
19761022033409A,PLT,WINDOWS FOGGED UP,1,FOLLOWED BY,110
19761022033409A,PLT,VFR DEPARTURE,1,INFLUENCED BY,110
19770610021339A,PLT,N42807,1,USED BY,124
19770610021339A,PLT,N7930C,1,USED BY,124
19770622018359A,PLT,ELECTRICAL PWR FAILURE,1,INFLUENCED BY,125
19781205041369A,PLT,CERTIFICATED,1,USED BY,268
19790603012119A,PLT,ACFT,1,USED BY,331
19790603012119A,PLT,STALLED,1,HAS CAUSE,331
19790603012119A,PLT,FAILED TO ASSURE FUEL VALVE ON,1,HAS CAUSE,331
19760730023679A,ELECT SYST,GENERATOR CIRCUIT BREAKER SWITCH NOT ENGAGED,1,HAS CAUSE,112
19760730023679A,ELECT SYST,NOT TIME TO EXT,1,TIME PERIOD,112
19760715023479A,GRASS FIRE,SKID,1,HAS CAUSE,113
19760715023479A,SKID,REFUELING LINE,1,INSTANCE OF,113
19761119035559A,BANNER PICK UP,L LNDG GR,1,HAS EFFECT,114
19761119035559A,LOOP ON TOW ROPE,PLT UN MAINTAIN FLT,1,FOLLOWED BY,114
19770506041719A,R ENG,L MAG EXCESSIVE DROP,1,HAS CAUSE,116
19770506041719A,R ENG,PRESSURE SWITCH MALFUNCTION,1,HAS CAUSE,116
19770506041719A,R ENG,ATTEMPTS FEATHER R PROP,1,FOLLOWED BY,116
19770120001659A,RUDDER GUST LOCK,RUDDER GUST LOCK ENGAGED,1,INSTANCE OF,117
19770120001659A,WINGS,ICE,1,HAS EFFECT,117
19790510009019A,WINGS,MODERATE FROST,1,HAS EFFECT,327
19781110039789A,ICE,AIRCRAFT,1,HAS EFFECT,266
19781110039789A,ICE,1/4IN,1,EVENT DISTANCE,266
19781231044159A,ICE,TRIM HINGES,1,HAS EFFECT,273
19790204002289A,ICE,GASCOLATOR,1,HAS EFFECT,306
