Unnamed: 0,c5,c1,c2,c3,c4,c6,c7,c8,c9,c10,c75,c132,c134,c136,c138,c139,c140,c141,c144,c145,c147,c149,c151,c152,c153,c155,c157,c160,c162,c203,c204,c214,c233,c234,c790,c22,c23,c24,c25,c26,c27,c30,c31,c33,c34,c35,c36,c37,c38,c39,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c102,c104,c106,c108,c110,c112,c113,c114,c115,c117,c118,c143,c240,c241,c242,c243,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c76,c250,c205,c206,c207,c208,c210,c41,c43,c45,c47,c49,c50,c52,c53,c54,c55,c56,c57,c58,c59,c119,c120,c121,c122,c126,c127,c128,c129,c130,c78,c80,c82,c84,c86,c88,c90,c92,c94,c96,c98,c100,c111,c123,c124,c125,c184,c192,c244,c40,c44,c46,c48,c51,c77,c79,c81,c83,c85,c87,c89,c91,c93,c95,c97,c99,c101,c103,c105,c107,c109,c131,c133,c135,c137,c146,c148,c150,c154,c156,c158,c161,c163,c183,c191,c229,c230,end_of_record
6295,20010806023719I,I,135,-5,F,2001,8,6,20010806,910,9,B,C, , , ,O,OTH,1G71,1,G,7,1.0,3U  , , ,  ,  ,  ,178786,2371,A,N, , ,5005N,BELL  ,206B        ,206,H2SW    ,SW,    ,,G ,      ,             ,      ,        ,  ,     ,SO,SO17,FL,WEST PALM BEACH,PALM BEACH COUNTY PARK ARPT   ,,LNA ,,,,,5,W,C,S,1.0,,,,,,,LNA ,,,,,2,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20010928,,20020111.0,,20120808,F3,N,21.0,9.0,S,39.0,O,1900.0,,185.0,3300.0,,,,(-23)ON A SECOND FLIGHT OF THE DAY AFTER REFUELING THE HELICOPTER THE PILOT FAILED TO NOTICE THAT THE WIND GUST HAD,AIRCOASTAL HELICOPTERS INC    ,FL,JJWA,JJWA227F   ,SO,SO17,      ,Unknown             ,II,V,A, ,  , , , ,SE,IC,M,5,   ,U,U,N,E, ,0,COMM PILOT FLIGHT IN,RH ASEL             ,UNKNOWN             ,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Other-Miscellaneous ,To Vertical (Helicop,                    ,Pilot Induced       ,Air Taxi (Non-Schedu,Unknown             ,Unknown             ,Weather Not A Factor,Day                 ,Flight Personnel    ,Additional Training ,                    ,                    ,UNDER 12501 LBS               ,ROTARY WING-HELI/GYROCOPTER   ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
110,19950118003799I,I,121,-5,F,1995,1,18,19950118,1755,9,Z,Y, , , ,O,OPP,2L72,2,L,7,2.0,4F  , , ,  ,  ,  ,95599,379,A,N,N, ,312WA,BOEING,737242,737,A16WE   ,NM,    ,,L ,      ,             ,      ,        ,  ,     ,NM,NM08,ID,IDAHO FALLS    ,FANNING FIELD                 ,20,IDA ,208,4.0,04331N,11204W,C,U,B,S,1.0,OCST,1600,G10,,ICE,PR,IDA ,35,5,,,26,21.0,0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19950314,,19950314.0,,20120808,9,N,5.0,3.0,S,54.0,K,3475.0,200.0,200.0,15500.0,NM,NM07,UT,"NARRATIVE: ON JANUARY 18, 1995, DELTA AIRLINES FLIGHT #1691, AFTER LANDING ON RUNWAY 20 AT IDAHO FALLS, ID (FANNING",DELTA AIR LINES INC           ,GA,DALA,DALA026A   ,SO,SO11,      ,Instrument Flight Ru,AF,B,I, ,  , , , ,  ,FE, ,7,   ,N,N,N,E, ,3,AIRLINE TRANSPORT   ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Improper Maintenance,Ice/Slush Runway    ,Airport Supervisory ,                    ,                    ,                    ,                    ,                    ,                    ,"Ground Taxi, Other A",                    ,"Miscellaneous, Other",Scheduled Air Carrie,Passengers And Cargo,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,OVER 12500 LBS                ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
19433,19880131057869I,I,135,-5,F,1988,1,31,19880131,1056,9,Z,Y, , , ,O,OPP,2H72,2,H,7,2.0,4T  , , ,TR,  ,  ,89087,5786,A,N,N, ,260MC,DORNER,DO228201    ,DO228 ,A16EU   ,EU,    ,,H ,      ,             ,      ,        ,  ,     ,GL,GL03,IL,CHICAGO        ,CHICAGO MIDWAY                ,,MDW ,,,04147N,08747W,B,S,C,S,1.0,,,,,,,MDW ,,,,,8,6.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19890111,,19890111.0,,20120808,9,N,5.0,3.0,S,35.0,K,500.0,200.0,200.0,10100.0,GL,GL19,IL,"DURING PREFLIGHT,LEFT AILERON LOCK DANGLING BY BUNGEE CORD FROM WING. FLEW TO KENT COUNTY RUNWAY WITH LOCK DANGLING",MIDWAY AIRLINE 1987 INC       ,IL,FBAA,6GL24      ,GL,GL19,      ,Instrument Flight Ru,II,V,A, ,UO,V,M, ,SE,IA,M,8,   ,Y,N,N,G,G,3,AIRLINE TRANSPORT   ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Unsafe Acts By Third,Other/Miscellaneous ,Maintenance And/Or G,                    ,Other-Miscellaneous ,Takeoff Ground Roll ,                    ,Pilot And Maintenanc,A/T Com (Sched 5/Mor,Passengers          ,Unknown             ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,OVER 12500 LBS                ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,                              ,                              ,Wheeled-Tricycle              ,                    ,                    ,                    ,                    ,,, 
2035,19850523019889A,A,91,0.4,N,1985,5,23,19850523,845,9,Z,Y, , , ,F,OPP,1L71,1,L,7,1.0,3O  ,3,O,  ,  ,  ,130699,1988, , , , ,6144V,BEECH ,35C33       ,33,3A15    ,CE,    ,3634.0,L ,CONT  ,IO470K       ,O470  ,3.00E+01,SO,O    ,GL,GL13,WI,MIDDLETON      ,MOREY                         ,31,,,,,,1,B,B,S,1.0,BRKN,GRIK,10,,,,,31,6,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19850524,,,,20120419,3,N,1.0,3.0,S,42.0,C,2046.0,59.0,59.0,2762.0,GL,GL13,WI,"OIL SPRAY ON WINDSHIELD, ABORTED TAKEOFF. RAN OFF END OF RUNWAY AND FLIPPED OVER. OIL FILLER CAP NOT SECURED.      ",                              ,  ,    ,           ,  ,    ,      ,None                ,II,V,A, ,OB,V,A, ,FX,IE,S,5,   ,Y,N,N,F,B,8,COMMERCIAL PILOT    ,ASEL                ,INSTRUMENT          ,QUALIFIED           ,SALESMAN            ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Advanced Throt Rapid,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Nose Up Or Over     ,To Aborted (Fixed Wi,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,                    ,                    ,                    ,                    ,,, 
7483,19860408017139I,I,135,-5,F,1986,4,8,19860408,830,9,A,X, , , ,S,OPP,1H71,1,H,7,1.0,3O  ,3,O,  ,ZA,  ,146589,1713, , , , ,7392U,CESSNA,207A        ,207,A16CE   ,CE,    ,6568.0,H ,CONT  ,IO520F       ,O520  ,E5CE    ,SO,O    ,AL,AL03,AK,HOMER          ,,,HOM ,160,10.0,,,5,U,C,S,1.0,,,,,DRY,,HOM ,,,,,2,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19860515,,,,20120808,3,N,1.0,0.0,S,43.0,O,4000.0,150.0,279.0,8000.0,AL,AL03,AK,REAR CARGO DOOR CAME OPEN IN FLIGHT. PRECAUTIONARY LANDING MADE. NO MALFUNCTIONS FOUND. LATCH NOT ENGAGED.         ,COOK INLET AVIATION INC       ,AK,    ,ANCAL23    ,AL,AL03,      ,Visual Flight Rules ,II,O,A, ,  , , , ,SE,DD,M,5,   ,U,U,N,F, ,1,COMMERCIAL PILOT    ,ASEL                ,RATINGS SHOWN BY 1ST,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Precautionary Landin,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Other-Miscellaneous ,Fcd/Prec Ldg From Cr,                    ,Pilot Induced       ,Air Taxi (Non-Schedu,Passengers And Cargo,Unknown             ,Weather Not A Factor,Day                 ,None                ,None                ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,Unscheduled Landing ,                    ,                    ,                    ,,, 
22687,19781207022839I,I,91,-5,F,1978,12,7,19781207,920,9,Z,Y, , , ,S,OPP,1H71,1,H,7,1.0,3O  , , ,TR,ZA,  ,56403,2283, , , , ,736NN,CESSNA,172,172,3A12    ,CE,    ,,H ,      ,             ,      ,        ,  ,     ,GL,GL14,MN,MINNEAPOLIS    ,INTL                          ,11L ,,,,,,2,N,B,S,1.0,OBSC,,4,SNO,,,,6,6,,,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19840409,,,,20120808,3,N,5.0,3.0,S,42.0,K,270.0,0.0,0.0,11000.0,GL,GL14,MN,"PILOT TOOK OFF WITH SNOW BLOWN IN THE ENGINE COMPARTMENT. SNOW MELTED, THEN FROZE UP THE THROTTLE LINKAGE.         ",                              ,  ,    ,           ,  ,    ,      ,Instrument Flight Ru,II,V,A, ,PO,V,A, ,SE,EX, ,5,   ,U,U,N,F,C,3,COMMERCIAL PILOT    ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Inadeq/Imp Pf Prep/P,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Other-Miscellaneous ,Descent             ,                    ,Pilot Induced       ,Business            ,None Or Other       ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,                              ,                              ,Wheeled-Tricycle              ,Unscheduled Landing ,                    ,                    ,                    ,,, 
10464,20020718020329I,I,91,-23,F,2002,7,18,20020718,1633,9,B,D, , , ,S,OTH,1L72,1,L,7,2.0,3O  , , ,  ,  ,  ,22274,2032, ,N, , ,7508Q,CESSNA,T310Q       ,310,3A10    ,CE,    ,,L ,      ,             ,      ,        ,  ,     ,SO,SO05,NC,GREENSBORO     ,PIEDMONT TRIAD INTL AIRPORT   ,,GSO ,,,,,8,G,B,S,1.0,,,,,DRY,,GSO ,,,,,2,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20020905,,20030513.0,,20120808,F3,N,5.0,3.0,,31.0,O,100.0,,150.0,3600.0,SO,SO05,NC,"(-23) THE AIRCRAFT DEPARTED FROM BUY FOR A MAINTENANCE TEST FLIGHT. ON DEPARTURE, AT APPROXIMATELY 800 FT. AGL, THE",                              ,  ,    ,           ,  ,    ,      ,                    ,II,V,A, ,FP,V,M, ,CC,HA,M,8,   ,U,U,U,E,E, ,COMM PILOT FLIGHT IN,ASMEL               ,INSTRUMENT          ,                    ,UNKNOWN             ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Fail Follow Approved,Other/Miscellaneous ,Maintenance And/Or G,                    ,Gear Collapse       ,Level Off Touchdown ,                    ,Pilot And Maintenanc,Other               ,Test Flight         ,VFR                 ,Weather Not A Factor,Day                 ,Flight Personnel    ,Re-Examination/Re-In,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
2734,20000723035769I,I,91,-5,F,2000,7,23,20000723,738,9,B,A, , , ,O,OPP,1L72,1,L,7,2.0,3O  ,3,O,  ,  ,  ,90273,3576, ,N, , ,2709R,CESSNA,335,335,3A25    ,CE,    ,3100.0,L ,CONT  ,TSIO520*     ,O520  ,E8CE    ,SO,O    ,EA,EA03,PA,LATROBE        ,WESTMORELAND COUNTY           ,,LBE ,,,,,1,B,A,F,1.0,,,,FOG,DRY,,LBE ,,,,,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20010312,,20010412.0,,20120808,3,N,10.0,3.0,,50.0,O,81.0,,13.0,1115.0,EA,EA03,PA,(-23) ABOUT 7:15 AM ON SATURDAY 7/22/2000 I ^PRIVACY DATA OMI^ PIC OF AIRCRAFT N2709R LEFT LBE ON AN IFR FLIGHT SOP,                              ,  ,    ,           ,  ,    ,      ,Instrument Flight Ru,II,V,A, ,  , , , ,SY,IB, ,5,   ,U,N,N,E, ,3,COMMERCIAL PILOT    ,ASMEL ASES          ,INSTRUMENT          ,                    ,UNKNOWN             ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,System/Component Mal,To Init Climb(1st Pw,                    ,Pilot Induced       ,Personal            ,Pleasure            ,IFR                 ,Fog                 ,Day                 ,Flight Personnel    ,Discussion          ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,                    ,                    ,                    ,                    ,,, 
29720,19790916031359A,A,91,0.4,F,1979,9,16,19790916,1130,9,B,A, , , ,F,   ,1H71,1,H,7,1.0,3O  , , ,  ,  ,  ,40812,3135, , , , ,2642K,LUSCOM,8E          ,8,A694    ,SO,    ,1340.0,H ,      ,             ,      ,        ,  ,     ,EA,EA17,NY,GASPORT        ,PRIVATE                       ,36,,,,,,1,B,B,S,1.0,CLER,,G10,,,,,,,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19840409,,,,20120419,1,N,1.0,0.0,S,43.0,O,180.0,40.0,40.0,1300.0,EA,EA17,NY,ENGINE STOPPED ON TAKEOFF. LANDED OFF END RUNWAY. FOUND WATER IN FUEL SYSTEM.                                      ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,E,A, ,28, , , ,OC,IH,S,8,   ,Y,N,N,F, ,8,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Emergency Landing   ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Forced Landing      ,Forced/Precautionary,                    ,Pilot And Maintenanc,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Flight Personnel    ,Discussion          ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
11437,19980701015829A,A,91,0.4,N,1998,7,1,19980701,1100,9,A,X, , , ,O,OTH,1H71,1,H,7,1.0,3O  ,3,O,  ,  ,  ,119587,1582, ,Y, , ,5181Z,PIPER ,PA22108     ,PA22  ,1A6     ,SO,    ,,H ,LYC   ,O290D2       ,O290  ,E229    ,EA,O    ,GL,GL27,SD,SPEARFISH      ,,,,,,,,1,B,B,W,1.0,SCAT,,10,,,,,,,,,2,1.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,19980706,19981023.0,,,20120808,1,N,1.0,9.0,U,35.0,O,,,,600.0,NM,NM04,WY,"ACFT ENGINE LOST POWER ON CLIMBOUT AND PILOT MADE AN EMERG LANDING, SPEARFISH, SD. (.4)THE AIRPLANE SUFFERED A PART",                              ,  ,    ,           ,  ,    ,      ,None                ,II,V,A, ,FT,V,A, ,IA,IH,S,5,   ,U,U,U,E,E,8,PRIVATE PILOT       ,ASEL                ,UNKNOWN             ,NO MEDICAL OR BIENNI,UNKNOWN             ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Improper Mgt/Fuel Ta,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Control Coll With Gr,Forced/Precautionary,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Unknown             ,Day                 ,None                ,None                ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,                    ,                    ,                    ,                    ,,, 
19129,19780708043109I,I,91,-5,F,1978,7,8,19780708,1450,9,B,C, , , ,O,ATS,1L71,1,L,7,1.0,3O  , , ,  ,ZA,  ,40085,4310, , , , ,2427,PIPER ,PA28161     ,PA28  ,2A13    ,SO,    ,,L ,      ,             ,      ,        ,  ,     ,SO,SO13,KY,LOUISVILLE     ,BOWMAN                        ,6,,,,,,4,X,B,S,1.0,SCAT,,5,HAZ,,,,22,8,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19840409,,,,20120419,XX,N,0.0,1.0,S,30.0,O,10.0,0.0,0.0,10.0,SO,SO13,KY,STUDENT PILOT LOST POWER ON TAKEOFF DUE TO MAIN FUEL SUMP LEFT OPEN DURING PREFLIGHT.OVERSHOT ON AIRPORT LANDING   ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,V,A, ,OS,V,A, ,OC,HB,M,5,   ,U,U,N,F,J,8,STUDENT             ,NO RATING (OR STUDEN,STUDENT AIRPLANE OR ,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Land Far Down Land A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Forced Landing      ,Roll-Out (Fixed Wing,                    ,Pilot Induced       ,Instruction         ,Training            ,VFR                 ,Weather Not A Factor,Day                 ,Flight Personnel    ,Additional Training ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,Unscheduled Landing ,                    ,                    ,                    ,,, 
34305,19841031065119I,I,91,-5,F,1984,10,31,19841031,1723,9,A,X, , , ,O,OPP,1L71,1,L,7,1.0,3O  , , ,  ,ZG,  ,81582,6511, , , , ,2071L,BEECH ,A36         ,36,3A15    ,CE,    ,2500.0,L ,      ,             ,      ,        ,  ,     ,GL,GL27,SD,SIOUX FALLS    ,JOE FOSS                      ,21,FSD ,297,10.0,04334N,09644W,2,N,A,F,1.0,OCST,3000,2,FOG,DRY,,FSD ,28,5,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19841210,,,,20120419,1,N,1.0,3.0,S,60.0,O,5000.0,20.0,20.0,6000.0,SW,SW17,TX,PART OF ENGINE COWLING SEPARATED DUE TO IMPROPER LATCHING. PILOT RETURNED TO AIRPORT FOR EMERGENCY LANDING.        ,                              ,  ,    ,           ,  ,    ,      ,Instrument Flight Ru,II,V,A, ,  , , , ,OC,CL,M,5,   ,U,N,N,F, ,3,PRIVATE PILOT       ,ASEL                ,INSTRUMENT          ,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Forced Landing      ,Climb               ,                    ,Pilot Induced       ,Business            ,None Or Other       ,IFR                 ,Fog                 ,Day                 ,None                ,None                ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,Declared Emergency  ,                    ,                    ,                    ,,, 
12338,19780130004789I,I,91,-5,F,1978,1,30,19780130,1500,9,B,E, , ,V,S,OPP,1L72,1,L,7,2.0,3O  , , ,  ,ZA,ZW,34411,478, , , , ,10JU ,PIPER ,PA23250     ,PA23  ,1A10    ,EA,    ,,L ,      ,             ,      ,        ,  ,     ,EA,EA09,PA,LOCK HAVEN     ,MUNI                          ,27,,,,,,1,B,C,S,1.0,,,,,,,,,,,,2,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19840409,,,,20120808,3,N,5.0,3.0,S,64.0,O,1000.0,0.0,0.0,1300.0,EA,EA09,PA,PILOT FAILED TO CHECK POSITION OF GEAR HANDLE. GEAR RETRACTED ON TAKEOFF ROLL.                                     ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,V,A, ,  , , , ,CD,IA,M,5,   ,U,U,N,F, ,8,COMMERCIAL PILOT    ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Gear Retr During Grd,Takeoff Ground Roll ,                    ,Pilot Induced       ,Personal            ,Pleasure            ,Unknown             ,Weather Not A Factor,Day                 ,Flight Personnel    ,Violation           ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,Unscheduled Landing ,Unable/Unsafe To Tax,                    ,                    ,,, 
2569,19850720033059A,A,135,0.4,N,1985,7,20,19850720,1524,9,Z,Y, , , ,D,LSG,1L72,1,L,7,2.0,3O  ,3,O,TR,  ,  ,147394,3305, , , , ,7474N,BEECH ,95B55       ,55,3A16    ,CE,    ,1760.0,L ,CONT  ,IO470L       ,O470  ,3.00E+01,SO,O    ,WP,WP19,AZ,GRAND CANYON   ,GRAND CANYON NATIONAL PARK    ,,,250,6.0,,,5,S,B,S,1.0,BRKN,3500,G10,,DRY,,,24,6,,,4,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19850723,,,,20120808,9,N,5.0,3.0,S,54.0,K,129.0,14.0,90.0,6300.0,WP,WP19,NV,LANDED GEAR UP ON BRUSH COVERED TERRAIN AFTER RIGHT ENGINE QUIT DUE TO EMPTY FUEL TANK.FAILED TO FEATHER PROPELLER.,AIR VEGAS INC                 ,NV,    ,10WE2      ,WP,WP19,      ,Air Taxi Flight Foll,II,E,A, ,OP,E,A, ,IA,IH,S,5,   ,Y,Y,N,F,B,9,AIRLINE TRANSPORT   ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Emergency Landing   ,Pilot-In-Command    ,                    ,Improper Operation O,Emergency Landing   ,Pilot-In-Command    ,                    ,Control Coll With Gr,Forced/Precautionary,                    ,Pilot Induced       ,Air Taxi (Non-Schedu,Passengers          ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,Wheeled-Tricycle              ,                    ,                    ,                    ,                    ,,, 
10611,19970731020559A,A,137,0.4,N,1997,7,31,19970731,1115,9,Z,Y, , , ,O,OPP,1L71,1,L,7,1.0,3O  , , ,  ,  ,  ,162756,2055,G, , , ,8960G,CESSNA,A188B       ,188,A9CE    ,CE,    ,3712.0,L ,      ,             ,      ,        ,  ,     ,CE,CE07,KS,SATANTA        ,SATANTA MUNI ARPT             ,21,1K9 ,,,,,6,A,B,S,1.0,CLER,,10,,DRY,,1K9 ,18,5,,,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19970805,,19980116.0,,20120808,3,N,1.0,0.0,S,27.0,N,20.0,,20.0,300.0,SO,SO09,AL,SMOKE IN COCKPIT RETURNING TO BASE PILOT PANICKED. CRASH LANDED. APPARENTLY ACTIVATED THE WIND CHECK SMOKER.       ,SATANTA FLYING SERVICE INC    ,KS,S5FG,S5FG142Y   ,CE,CE07,      ,None                ,ME,O,A, ,PP,O,A, ,OC,IB,S,5,   ,N,N,N,A,H,8,COMMERCIAL PILOT    ,ASEL                ,RATINGS SHOWN BY 1ST,QUALIFIED           ,OTHER               ,Fail/Incorrect Use M,Precautionary Landin,Pilot-In-Command    ,                    ,Poor Preflight Plan/,Precautionary Landin,Pilot-In-Command    ,                    ,Forced Landing      ,To Init Climb(1st Pw,                    ,Pilot Induced       ,Aerial Applicator   ,Agriculture         ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,Pilot and Ground Cre,                    ,,, 
27114,19890211010529I,I,91,-5,F,1989,2,11,19890211,1634,9,A,X, , , ,O,ATS,1H71,1,H,7,1.0,3O  ,3,O,TR,ZK,  ,157856,1052, ,N, , ,8420S,CESSNA,182H        ,182,3A13    ,CE,    ,,H ,CONT  ,O470R        ,O470  ,E273    ,SO,O    ,NM,NM01,WA,EVERETT        ,SNOHOMISH COUNTY - PAINE FLD  ,16L ,PAE ,,,04754N,12216W,1,B,C,S,1.0,,,,,DRY,GD,PAE ,,,,,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19890502,,19890502.0,,20120808,1,N,1.0,0.0,S,62.0,K,12.0,12.0,12.0,150.0,NM,NM01,WA,REPORTED AN OIL LEAK AFTER TAKEOFF. RETURNED. LANDED SAFELY. PILOT FORGOT TO REPLACE OIL CAP AFTER OIL CHANGE.     ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,O,A, ,  , , , ,SE,IH, ,5,   ,U,U,N,E, ,8,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Precautionary Landin,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Other-Miscellaneous ,Forced/Precautionary,                    ,Pilot Induced       ,Personal            ,Pleasure            ,Unknown             ,Weather Not A Factor,Day                 ,None                ,None                ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,Wheeled-Tricycle              ,Fire And Rescue - Al,                    ,                    ,                    ,,, 
