Unnamed: 0,c5,c1,c2,c3,c4,c6,c7,c8,c9,c10,c75,c132,c134,c136,c138,c139,c140,c141,c144,c145,c147,c149,c151,c152,c153,c155,c157,c160,c162,c203,c204,c214,c233,c234,c790,c22,c23,c24,c25,c26,c27,c30,c31,c33,c34,c35,c36,c37,c38,c39,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c102,c104,c106,c108,c110,c112,c113,c114,c115,c117,c118,c143,c240,c241,c242,c243,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c76,c250,c205,c206,c207,c208,c210,c41,c43,c45,c47,c49,c50,c52,c53,c54,c55,c56,c57,c58,c59,c119,c120,c121,c122,c126,c127,c128,c129,c130,c78,c80,c82,c84,c86,c88,c90,c92,c94,c96,c98,c100,c111,c123,c124,c125,c184,c192,c244,c40,c44,c46,c48,c51,c77,c79,c81,c83,c85,c87,c89,c91,c93,c95,c97,c99,c101,c103,c105,c107,c109,c131,c133,c135,c137,c146,c148,c150,c154,c156,c158,c161,c163,c183,c191,c229,c230,end_of_record
24020,19790316004819A,A,91,0.4,F,1979,3,16,19790316,715,9,Y,J, , , ,F,   ,1L71,1,L,7,1.0,3O  , , ,  ,  ,  ,42625,481, , , , ,31996,PIPER ,PA32RT300   ,PA32  ,A3SO    ,SO,    ,338.0,L ,      ,             ,      ,        ,  ,     ,GL,GL65,OH,SIDNEY         ,SIDNEY                        ,28,,,,,,1,B,B,R,1.0,CLER,G10 ,,,DRY,,,,,,,5,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19840409,,,,20120808,1,N,1.0,3.0,S,38.0,E,9.0,9.0,9.0,333.0,GL,GL08,MI,"PILOT UNABLE TO CONTROL AIRCRAFT DURING TAKEOFF, DUE TO RESTRICTED STEERING AND FROST.                             ",                              ,  ,    ,           ,  ,    ,      ,Instrument Flight Ru,II,I,A, ,32, , , ,AA,IA,S,2,   ,Y,Y,N,E, ,3,PRIVATE PILOT       ,ASEL                ,INSTRUMENT          ,QUALIFIED           ,COMPANY EXECUTIVE   ,Inadequate Insp Of A,Icing On Aircraft   ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Loss Of Dir Ctl-Grnd,Takeoff Ground Roll ,                    ,Manufacturer/Builder,Personal            ,Pleasure            ,VFR                 ,Frost               ,Day                 ,"FAA Sts, Policies Or",Other               ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
3404,20000904027109I,I,91,-5,F,2000,9,4,20000904,1616,9,B,D, , , ,O,OTH,1L71,1,L,7,1.0,3O  ,3,O,  ,  ,  ,29057,2710, ,N, , ,231NT,MOONEY,M20K        ,M20   ,2A3     ,SW,    ,,L ,CONT  ,TSIO360*     ,O360  ,E9CE    ,SO,O    ,SO,SO13,SC,NORTH MYRTLE BE,GRAND STRAND                  ,,CRE ,,,,,1,B,B,S,1.0,,,,,WET,,CRE ,,,,,2,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20010131,,20010501.0,,20120808,3,N,1.0,3.0,S,54.0,O,3900.0,,32.0,4150.0,SO,SO13,SC,"(-23)DURING APPROACH FOR LANDING, THE LANDING GEAR WOULD NOT COME DOWN. PILOT PERFORMED WHEELS UP LANDING ON GRASS ",                              ,  ,    ,           ,  ,    ,      ,Unknown             ,ME,E,A, ,32, , ,T,CA,HA,M,8,   ,U,U,N,A, ,0,COMMERCIAL PILOT    ,ASEL                ,INSTRUMENT          ,QUALIFIED           ,UNKNOWN             ,Fail/Incorrect Use M,Emergency Landing   ,Pilot-In-Command    ,                    ,3200,                    ,                    ,Other               ,Wheels-Up Landing   ,Level Off Touchdown ,                    ,Pilot And Maintenanc,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Flight Personnel    ,Re-Examination/Re-In,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,                    ,                    ,Pilot and Ground Cre,                    ,,, 
10084,19860514022339I,I,91,-5,F,1986,5,14,19860514,1130,9,B,A, , , ,O,OPP,1L71,1,L,7,1.0,3O  , , ,  ,  ,  ,136366,2233, , , , ,66126,BEECH ,C23         ,23,A1CE    ,CE,    ,1261.0,L ,      ,             ,      ,        ,  ,     ,EA,EA23,NY,ROCHESTER      ,ROCHESTER MONROE COUNTY       ,25,,,,04307N,07741W,1,C,B,S,1.0,OCST,5000,7,HAZ,DRY,,,12,10,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19860609,,,,20120419,1,N,1.0,0.0,S,43.0,O,70.0,12.0,12.0,206.0,EA,EA23,NY,RADIO FAILURE DUE TO DEAD BATTERY. SUSPECT PILOT INADVERTENTLY TURNED OFF ALTERNATOR AT CRUISE.                    ,                              ,  ,    ,           ,  ,    ,      ,Visual Flight Rules ,ME,V,A, ,24, , ,K,SE,BC, ,8,   ,U,U,N,A, ,1,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,QUALIFIED           ,UNKNOWN             ,Fail/Incorrect Use M,Other/Miscellaneous ,Pilot-In-Command    ,                    ,2432,                    ,                    ,Jammed Or Malfunctio,Other-Miscellaneous ,In Traffic Pattern-C,                    ,Pilot And Maintenanc,Personal            ,Civil Club          ,VFR                 ,Weather Not A Factor,Day                 ,Flight Personnel    ,Discussion          ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,Pilot and Ground Cre,                    ,,, 
24047,19881228056929A,A,91,0.4,N,1988,12,28,19881228,1119,9,Z,Y, , , ,O,OPP,1L71,1,L,7,1.0,3O  ,3,O,  ,  ,  ,83742,5692, ,N,N, ,2213T,PIPER ,PA28140     ,PA28  ,2A13    ,SO,    ,2941.0,L ,LYC   ,O320E3D      ,O320  ,E274    ,EA,O    ,CE,CE07,KS,DERBY          ,COOK AIRFIELD INC ARPT        ,19,K50 ,10,1.0,,,4,X,B,S,1.0,SCAT,,7,,DRY,,K50 ,,,,,2,0.0,0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,19890103,19890131.0,,,20120808,1,N,1.0,0.0,S,36.0,P,120.0,14.0,14.0,309.0,CE,CE07,KS,ROUGH ENGINE AND PARTIAL POWER ON CLIMBOUT. HIT TREES ON RETURN. CARB HEAT LEVER TRAVEL WAS RESTRICTED.            ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,V,A, ,PS,E,A, ,JB,IH,S,5,   ,Y,Y,N,A,D,8,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,QUALIFIED           ,ENGINEER            ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Inadequate Flt/Super,Emergency Landing   ,Pilot-In-Command    ,                    ,Collision With Trees,Forced/Precautionary,                    ,Pilot Induced       ,Instruction         ,Training            ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,                    ,                    ,Pilot and Ground Cre,                    ,,, 
13137,19980421013329A,A,91,0.4,N,1998,4,21,19980421,1030,9, , , , , ,O,OPP,1G71,1,G,7,1.0,4F  ,4,U,TR,  ,  ,84171,1332,L,N, , ,224GM,KAMAN ,K1200       ,K1200 ,TR7BO   ,SW,    ,1936.0,G ,LYC   ,T5317A       ,T53   ,E17EA   ,NE,U    ,NM,NM09,OR,LA GRANDE      ,,,,,,,,8,F,B,S,1.0,CLER,,,,,,,,,,,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19980615,19980615.0,,,20120808,F3,N,25.0,3.0,S,56.0,K,1250.0,,,13000.0,NM,NM09,OR,ACCIDENTLY TURNED OFF FUEL SWITCH INSTEAD OF PARTICLE SEPERATOR ON CLIMBOUT. SWITCHES CLOSE TOGETHER. POOR DESIGN. ,GRIZZLY MOUNTAIN AVIATION INC ,OR,GZ9L,GZ9L394Y   ,NM,NM09,      ,None                ,ME,V,A, ,28, , ,G,IA,DD,S,8,   ,U,U,U,E, ,8,COMM PILOT FLIGHT IN,RH ASMEL            ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Fail/Incorrect Use M,Other/Miscellaneous ,Pilot-In-Command    ,                    ,2823,                    ,                    ,Faulty Design       ,Control Coll With Gr,Fcd/Prec Ldg From Cr,                    ,Pilot And Maintenanc,Other               ,Ferry               ,VFR                 ,Weather Not A Factor,Day                 ,                    ,                    ,                    ,                    ,UNDER 12501 LBS               ,ROTARY WING-HELI/GYROCOPTER   ,POWERED                       ,750 HP AND OVER               ,TURBOSHAFT                    ,Wheeled-Tricycle              ,                    ,                    ,                    ,                    ,,, 
13302,19920120007559I,I,121,-5,F,1992,1,20,19920120,1413,9,B,E, , ,E,O,FAA,2L72,2,L,7,2.0,4T  , , ,TR,ZG,ZA,90494,755,A,N,N, ,273AE,SAAB  ,SF340A      ,SF340 ,A52EU   ,EU,    ,,L ,      ,             ,      ,        ,  ,     ,SO,SO11,GA,COLUMBUS       ,COLUMBUS METROPOLITAN         ,5,CSG ,,,,,C,S,C,S,,,,,,DRY,GD,CSG ,,,,,18,15.0,0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19920330,,19920330.0,,20120808,9,N,5.0,3.0,S,47.0,K,1400.0,215.0,215.0,15500.0,SO,SO04,TN,CAPTAIN DECLARED EMERGENCY FOR RAPID FUEL LOSS. VECTORED TO NEAREST AIRPORT. DEPARTED TALLAHASSEE WITHOUT REFUELING,FLAGSHIP AIRLINES INC         ,TN,NVEA,NVEA646G   ,SO,SO03,      ,Instrument Flight Ru,II,O,A, ,  , , , ,SE,DD, ,8,VIS,N,N,N,A, ,3,AIRLINE TRANSPORT   ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Precautionary Landin,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Other-Miscellaneous ,Fcd/Prec Ldg From Cr,                    ,Pilot And Maintenanc,Scheduled Air Carrie,Passengers          ,Unknown             ,Weather Not A Factor,                    ,Flight Personnel    ,Violation           ,                    ,                    ,OVER 12500 LBS                ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,Wheeled-Tricycle              ,Declared Emergency  ,Unscheduled Landing ,Pilot and Ground Cre,                    ,,, 
6320,19851108057759A,A,91,0.4,N,1985,11,8,19851108,1000,9,Z,Y, , , ,F,OPP,1L71,1,L,7,1.0,3O  ,3,O,  ,  ,  ,80702,5775, , , , ,201QW,MOONEY,M20J        ,M20   ,2A3     ,SW,    ,217.0,L ,LYC   ,IO360A1B6    ,O360  ,1.00E+10,EA,O    ,SW,SW05,TX,GLADEWATER     ,MUNI                          ,13,,,,,,2,N,B,S,1.0,CLER,,G10,,DRY,,,12,10,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19851121,,,,20120419,3,N,1.0,0.0,S,67.0,N,217.0,25.0,0.0,8535.0,SW,SW03,TX,PRECAUTIONARY LANDING WITH GEAR IN TRANSIT. HEADSET WIRING BECAME ENTANGLED IN ROTATING EMERGENCY GEAR HANDLE.     ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,O,A, ,GL,O,A, ,CC,IH,S,5,   ,Y,Y,N,F,A,8,COMMERCIAL PILOT    ,ASEL                ,RATINGS SHOWN BY 1ST,QUALIFIED           ,OTHER               ,Inadequate Insp Of A,Precautionary Landin,Pilot-In-Command    ,                    ,Extended Gear Too La,Precautionary Landin,Pilot-In-Command    ,                    ,Gear Collapse       ,Forced/Precautionary,                    ,Pilot Induced       ,Business            ,None Or Other       ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,                    ,                    ,                    ,Pilot and Ground Cre,,, 
6933,19961217044949I,I,121,-5,F,1996,12,17,19961217,1850,9,Y,J,Q,H,S,O,OPP,2L72,2,L,7,2.0,4F  , , ,  ,  ,  ,170477,4494,A,N,N, ,9605,DOUG  ,DC931       ,DC9   ,A6WE    ,WP,    ,,L ,      ,             ,      ,        ,  ,     ,SW,SW17,TX,AUSTIN         ,ROBERT MUELLER MUNI           ,,AUS ,,,,,C,S,B,S,2.0,,,,,,,AUS ,,,,,2,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19970508,,19970508.0,,20120808,,N,,,S,45.0,O,3326.0,,109.0,6997.0,,,,NARRATIVE: START VALVE STAYED OPEN AFTER #2 ENGINE WAS STARTED. MAINTENANCE CLOSED THE VALVE MANUALLY AS PER MEL 80,NORTHWEST AIRLINES INC        ,MN,NWAA,NWAA301A   ,GL,GL01,      ,Instrument Flight Ru,DE,E,A, ,80, , ,K,SY,IB,M,8,   ,N,N,N,E, ,3,                    ,                    ,                    ,QUALIFIED           ,UNKNOWN             ,"Defic, Co Maintain E",Emergency Landing   ,Pilot-In-Command    ,                    ,8010,                    ,                    ,Jammed Or Malfunctio,System/Component Mal,To Init Climb(1st Pw,                    ,Pilot And Maintenanc,Scheduled Air Carrie,Passengers          ,VFR                 ,Weather Not A Factor,Night               ,"FAA Sts, Policies Or",Other               ,Op & FAA St Policies,Recommend Gen Change,OVER 12500 LBS                ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
18456,19960130003319I,I,91,-5,F,1996,1,30,19960130,1430,9,Y,J, , ,S,S,OPP,1L72,1,L,7,2.0,3O  ,3,O,  ,  ,  ,107670,331, ,N, , ,42AG ,CESSNA,421B        ,421,A7CE    ,CE,    ,5786.0,L ,CONT  ,GTSIO520H    ,O520  ,E7CE    ,SO,O    ,GL,GL15,MN,WINONA         ,WINONA MUNI-MAX CONRAD FLD    ,29,ONA ,,,,,3,N,C,S,1.0,,,,,,,ONA ,,,,,4,3.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19960304,,19960304.0,,20120808,3,N,5.0,3.0,S,26.0,K,734.0,,102.0,2835.0,,,,NARRATIVE: DOWNWIND FOR LANDING RUNWAY 29 AT WINONA NOSE GEAR WOULD NOT EXTEND. NOSE GEAR UP LANDING WAS MADE. NOSE,                              ,  ,    ,           ,  ,    ,      ,Instrument Flight Ru,II,E,A, ,32, , ,I,CA,DD,M,8,   , , , ,E, ,3,COMMERCIAL PILOT    ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Emergency Landing   ,Pilot-In-Command    ,                    ,3222,                    ,                    ,Improper Instal - No,Wheels-Up Landing   ,Fcd/Prec Ldg From Cr,                    ,Pilot And Maintenanc,Executive           ,None Or Other       ,Unknown             ,Weather Not A Factor,Day                 ,"FAA Sts, Policies Or",Other               ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,                    ,                    ,                    ,                    ,,, 
6988,20011030034599I,I,91,-23,F,2001,10,30,20011030,1600,9,B,A, , , ,S,OTH,1L71,1,L,7,1.0,3O  , , ,  ,  ,  ,179900,3459, ,N, , ,1275R,BLANCA,1731A       ,17,A18CE   ,GL,    ,,L ,      ,             ,      ,        ,  ,     ,SW,SW13,TX,CLARENDON      ,CLARENDON MUNI ARPT           ,,E34 ,,,,,1,B,B,S,1.0,,,,,,,E34 ,,,,,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20020123,,20020212.0,,20120808,1,N,1.0,9.0,,48.0,O,200.0,,20.0,1950.0,SW,SW13,TX,(-23) ON 10/30/2001 MR. HATTER PURCHASED 44.3 GALLONS OF FUEL FROM THE FUEL TRUCK AT MOORE COUNTY AIRPORT IN DUMAS ,                              ,  ,    ,           ,  ,    ,      ,Unknown             ,II,V,A, ,73, , ,M,OC,DA,M,5,   ,U,N,N,A, ,0,PRIVATE PILOT       ,ASEL                ,UNKNOWN             ,                    ,UNKNOWN             ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,7310,                    ,                    ,Fuel Contamination  ,Forced Landing      ,Normal Cruise       ,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Flight Personnel    ,Discussion          ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,Pilot and Ground Cre,                    ,,, 
11039,19810301019129A,A,91,0.4,F,1981,3,1,19810301,1330,9,Z,Y, , , ,D,   ,1H71,1,H,7,1.0,3O  , , ,TR,  ,  ,116491,1912, , , , ,4960G,CESSNA,172,172,3A12    ,CE,    ,351.0,H ,      ,             ,      ,        ,  ,     ,CE,CE65,NE,OMAHA          ,EPPLEY                        ,32L ,,,,,,1,B,B,S,1.0,SCAT,,10,,DRY,,,24,7,,,3,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19810303,,,,20120808,1,N,1.0,0.0,S,18.0,B,36.0,3.0,7.0,60.0,CE,CE65,NE,"VEERED OFF RUNWAY ON LANDING. UNABLE TO CORRECT. RUDDER PEDAL BLOCKED BY LOOSE CONTROL LOCK, LYING ON FLOOR.       ",                              ,  ,    ,           ,  ,    ,      ,None                ,II,V,A, ,  , , , ,AA,HB,S,5,   ,Y,N,N,E, ,8,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,QUALIFIED           ,STUDENT             ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Loss Of Dir Ctl-Grnd,Roll-Out (Fixed Wing,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,                              ,                              ,Wheeled-Tricycle              ,                    ,                    ,                    ,                    ,,, 
11520,20080722844939I,I,91,-23,F,2008,7,22,20080722,1249,9,B,D, , , ,O,ATS,1H71,1,H,7,1.0,3O  , , ,TR,ZE,ZL,188975,84493, ,N, , ,562GK,CESSNA,T182T       ,182,3A13    ,CE,    ,1217.0,1,      ,             ,      ,        ,  ,     ,WP,WP07,AZ,BULLHEAD CITY  ,LAUGHLIN/BULLHEAD INTL        ,,IFP ,,,,,1,N,B,S,1.0,,,,,DRY,,IFP ,,,,,2,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20080924,,20080924.0,,20130731,1,N,,,,51.0,O,70.0,,50.0,1712.0,,,,"ON 7/22/08 AT 1249 MST, CESSNA T182T, N562GK, ABORTED A TAKEOFF WITH BOTH MAIN WHEELS ON FIRE. TOWER AND FIRE DEPAR",                              ,  ,    ,           ,  ,    ,      ,Unknown             ,AU,V,A, ,32, , ,T,MB,IA,M,5,   ,U,N,N,A, ,0,PRIVATE PILOT       ,                    ,                    ,                    ,UNKNOWN             ,Attempt Operation Wi,Other/Miscellaneous ,Pilot-In-Command    ,                    ,3240,                    ,                    ,Other               ,Fire Or Explosion-On,Takeoff Ground Roll ,                    ,Pilot Induced       ,Personal            ,None Or Other       ,VFR                 ,Weather Not A Factor,Day                 ,Flight Personnel    ,Re-Examination/Re-In,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,                              ,                              ,Wheeled-Tricycle              ,Rejected Takeoff    ,Fire And Rescue - Ac,Pilot and Ground Cre,                    ,,, 
7732,19961022033269A,A,91,0.4,N,1996,10,22,19961022,938,9,Z,Y, , , ,O,LSG,1H71,1,H,7,1.0,3O  ,3,O,TR,  ,  ,119003,3326, ,N, , ,5130F,CESSNA,172F        ,172,3A12    ,CE,    ,6340.0,H ,CONT  ,O300D        ,O300  ,E253    ,SO,O    ,SO,SO15,FL,VENICE         ,VENICE MUNI ARPT              ,,VNC ,,,,,1,B,B,S,1.0,CLER,,10,,,,VNC ,11,9,,,1,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,19961023,19961202.0,,,20120808,1,N,1.0,0.0,S,52.0,N,229.0,37.0,37.0,240.0,SO,SO15,FL,ENGINE SIEZED ON CLIMBOUT. LANDED ON SUPER MARKET ROOF. CHANGED OIL PRIOR FLIGHT. FAILED SECURE TEMPERATURE PROBE. ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,E,A, ,79, , ,J,OB,IH,S,5,   ,Y,Y,N,E, ,8,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,QUALIFIED           ,OTHER               ,Inadequate Insp Of A,Emergency Landing   ,Pilot-In-Command    ,                    ,7933,                    ,                    ,Improperly Secured  ,Engine Malfunction  ,Forced/Precautionary,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,Wheeled-Tricycle              ,                    ,                    ,                    ,                    ,,, 
553,20000228012609A,A,91,0.4,N,2000,2,28,20000228,1750,9,B,E, , ,E,O,OTH,1H71,1,H,7,1.0,3O  ,3,O,  ,  ,  ,138130,1260, ,N, , ,6753S,CESSNA,150H        ,150,3A19    ,CE,    ,8055.0,H ,CONT  ,O200A        ,O200  ,E252    ,SO,O    ,SO,SO03,TN,DANDRIDGE      ,,,,,,,,4,X,B,S,1.0,CLER,,10,,,,,8,5,,,1,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,20001023,,20010910.0,,20120808,XX,Y,0.0,1.0,N,58.0,O,,,8.0,,SO,SO03,TN,"(-23) LOCAL VFR FLIGHT FROM MOR TO GKT. ENROUTE THE ENGINE BEGAN TO RUN ROUGH, AND STOPPED SEVERAL TIMES. PILOT WAS",                              ,  ,    ,           ,  ,    ,      ,None                ,II,V,A, ,AU,V,A, ,JB,DD,S,5,   ,U,U,U,F,A,8,STUDENT             ,NO RATING (OR STUDEN,STUDENT AIRPLANE OR ,NO MEDICAL CERTIFICA,UNKNOWN             ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Attempt Operation Wi,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Collision With Trees,Fcd/Prec Ldg From Cr,                    ,Pilot Induced       ,Instruction         ,Training            ,VFR                 ,Weather Not A Factor,Day                 ,Flight Personnel    ,Violation           ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,                    ,                    ,                    ,Pilot and Ground Cre,,, 
25381,19940721031609I,I,91,-5,F,1994,7,21,19940721,1600,9,B,E,I,E,E,S,ATS,1G71,1,G,7,1.0,3U  , , ,  ,  ,  ,90723,3160, ,N, , ,2750F,BELL  ,206B        ,206,H2SW    ,SW,    ,12999.0,G ,      ,             ,      ,        ,  ,     ,WP,WP09,CA,EL CAJON       ,GILLESPIE FIELD AIRPORT       ,,SEE ,63,13.0,03245N,11658W,8,G,C,W,1.0,,,,,,,SEE ,,,,,2,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19940929,,19940929.0,,20120808,3,N,1.0,0.0,S,43.0,O,350.0,5.0,15.0,2750.0,WP,WP09,CA,"NARRATIVE: ON JULY 21, 1994, BELL HELICOPTER, MODEL 206, N2750F, PREPARED TO DEPART GILLESPIE AIRPORT (SEE), EL CAJ",                              ,  ,    ,           ,  ,    ,      ,None                ,II,E,A, ,UO,E,M, ,SY,HG,M,8,   , , , ,E,F,8,COMMERCIAL PILOT    ,ASEL                ,RATINGS SHOWN BY 1ST,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Emergency Landing   ,Pilot-In-Command    ,                    ,Unsafe Acts By Third,Emergency Landing   ,Maintenance And/Or G,                    ,System/Component Mal,Pwr Off Run Land (Au,                    ,Pilot And Maintenanc,Other               ,Test Flight         ,Unknown             ,Unknown             ,Day                 ,Flight Personnel    ,Violation           ,Maintenance Personne,Violation           ,UNDER 12501 LBS               ,ROTARY WING-HELI/GYROCOPTER   ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
1835,19950718019642A,A,91,0.4,N,1995,7,18,19950718,1340,2,Z,Y, , , ,D,OPP,1L71,1,L,7,1.0,3O  ,3,O,  ,  ,  ,129875,1964, ,N, , ,6084Z,PIPER ,PA25        ,PA25  ,2A10    ,SO,    ,,L ,LYC   ,O320A2A      ,O320  ,E274    ,EA,O    ,CE,CE01,IA,AMES           ,AMES MUNI ARPT                ,31,AMW ,,,,,8,V,B,S,1.0,CLER,,G10,,DRY,,AMW ,31,6,,,1,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,19950731,,20010712.0,,20120808,1,N,1.0,9.0,S,70.0,O,,,,,CE,CE01,IA,"GLIDER COLLIDED WITH GROUND AFTER TOW, LOST POWER ON TAKEOFF. (.4)THE GLIDER PILOT STATED THAT AFTER HE COMPLETED H",                              ,  ,    ,           ,  ,    ,      ,Unknown             ,II,V,A, ,  , , , ,IB,CL,D,5,   ,N,U,U,F, ,0,PRIVATE PILOT       ,ASEL                ,UNKNOWN             ,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Uncontroll Coll With,Climb               ,                    ,Pilot Induced       ,Other               ,Glider              ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,                    ,                    ,                    ,                    ,,, 
