c5_sources,entity1,entity2,weight,relations,rows
19790306009619I;19790313008789I,TAXIED,NIGHT,2,TIME PERIOD,286,287
19790207002469A,ARMED FLARE GUN,CABIN,1,LOCATION,292
19790207002469A,ARMED FLARE GUN,FALLING FROM GLOVE BOX,1,HAS CAUSE,292
19790222003429A,FROST,WINGS,1,LOCATION,303
19790316004819A,UNABLE TO CONTROL,AFTER TAKEOFF,1,TIME PERIOD,293
19790510009019A,WINGS,AIRCRAFT,1,PART OF,327
19790712020439I,STOPPED,RUNWAY,1,LOCATION,383
19790712020439I,STOPPED,AFTER LANDING,1,FOLLOWS,383
19791017051209I,ENGINE STOPPED,OBSTRUCTED FUEL VENT LINE,1,HAS CAUSE,390
19791022054789I,ENGINE STOPPED,FUEL STARVATION,1,HAS CAUSE,391
19790211007509A,EMERGENCY CRASH LANDING,ENGINE STOPPED,1,HAS CAUSE,298
19790407008559A,ELEVATOR CONTROL,PARACHUTE,1,INFLUENCED BY,300
19790321010439A,STUDENT,MULTIENGINE AIRPLANE,1,USED BY,301
19790321010439A,STUDENT,FEATHERED WRONG ENGINE,1,HAS CAUSE,301
19790321010439A,EMERGENCY LANDING,FEATHERED WRONG ENGINE,1,HAS CAUSE,301
19790524200519I,EMERGENCY LANDING,FUMES,1,HAS CAUSE,338
19790204002289A,FLEXIBLE HOSE,AIR FILTER,1,PART OF,306
19790204002289A,FLEXIBLE HOSE,CARBURETOR,1,PART OF,306
19790319004969A,CONTAMINATED FUEL,AIRCRAFT,1,LOCATION,307
19790316004809A,GROUND,SHORT OF RUNWAY,1,LOCATION,309
19790210002629A,FCD LDG,NIGHT,1,TIME PERIOD,311
19790210002629A,HARD LDG,APT,1,LOCATION,311
19790210002629A,FUEL STAINS,WING DRAINS,1,LOCATION,311
19790210002629A,FUEL STAINS,FUSELAGE,1,LOCATION,311
19790309032649A,DOOR,AFTER LANDING,1,EVENT DISTANCE,313
19790421024749I,DEBRIS,FUEL SYSTEM,1,PART OF,314
19790224007709I,WINDSHIELD,INOP HEATER,1,HAS CAUSE,315
19790224007709I,LANDED LONG,APPROACH,1,FOLLOWS,315
19790224007469I,EMPTY TANK,LEFT TANK,1,PART OF,317
19790615016499I,TOW BAR,NOSE WHEEL,1,PART OF,325
19790425024979I,UNABLE TO MAINTAIN FLIGHT,POWER LOSS,1,HAS CAUSE,352
19790623022919A,SPUTTERING,AFTER TAKEOFF,1,FOLLOWS,334
19790524200519I,FUMES,PASSENGER CABIN,1,LOCATION,338
19790513026659I,LOSS OF OIL PRESSURE,ENGINE SHUTDOWN,1,HAS EFFECT,349
19790525014229A,GR RESONANCE,IMPROPERLY SERVICED STRUTS,1,HAS CAUSE,351
19790807029619I,OIL CAP,DURING PREFLIGHT,1,PART OF,365
19790807029619I,OIL,COWL,1,LOCATION,365
19790807029619I,OIL,AFTER LIFTOFF,1,EVENT DISTANCE,365
19790807029669I,LOST DIRECTIONAL CONTROL,AFTER LANDING,1,EVENT DISTANCE,369
19790807029669I,SOLO,ILLEGAL,1,INSTANCE OF,369
19790705018829I,FAILED TO DRAIN,DURING PREFLIGHT,1,TIME PERIOD,374
19790918023659I,NOSE GEAR DOOR RETRACT RODS,NOSE GEAR,1,PART OF,386
19791030053329I,BATTERY,DISCHARGING,1,HAS EFFECT,394
19791030053329I,EMERGENCY GEAR SYSTEM,PILOT,1,USED BY,394
19790919027319A,FAILED,WATER IN FUEL,1,HAS CAUSE,397
